SiteID,Longitude,Latitude
BSK706,100.58254,-0.46783
BSK707,100.58328,-0.440724
BSK709,100.69133,-0.38731
BSK712,100.6037,-0.45432
BSK713,100.44499,-0.49638
BSK714,100.5519444,-0.3611
BSK715,100.54073,-0.34074
BSK719,100.4926111,-0.584083333
BSK722,100.5849997,-0.459
BSK723,100.57277,-0.46227
BSK725,100.51066,-0.45923
BSK728,100.66958,-0.5236
BSK729,100.7576397,-0.46415
BSK730,100.74692,-0.43619
BSK731,100.73649,-0.53702
BSK732,100.638,-0.392199722
BSK733,100.57837,-0.52324
BSK734,100.3747222,-0.416944444
BSK740,100.40279,-0.42512
BSK741,100.48337,-0.50434
BSK742,100.52384,-0.4693
BSK743,100.557,-0.53622
BSK744,100.59099,-0.54948
BSK745,100.55842,-0.50253
BSK748,100.69093,-0.52708
BSK749,100.5904555,-0.450664759
BSK751,100.54968,-0.46477
BSK752,100.57222,-0.42285
BSK753,100.39455,-0.41858
BSK754,100.40783,-0.44871
BSK755,100.5476,-0.39739
BTM001,103.9411,1.12404
BTM002,104.01881,1.135413
BTM003,104.019,1.06191
BTM004,104.013568,1.175055
BTM005,104.0963,0.984641
BTM006,104.1219,1.15622
BTM007,103.958,1.08233
BTM008,104.1359,1.11528
BTM009,103.9793,1.11809
BTM010,104.024,1.15408
BTM011,104.003,1.13946
BTM012,104.0969,1.120251
BTM013,104.073,1.18708
BTM015,104.0058,1.16243
BTM016,104.016,1.14792
BTM017,104.035,1.089139
BTM018,104.05972,0.92443
BTM019,104.0375,1.11887
BTM020,104.026,1.142443
BTM021,104.0319,1.14102
BTM022,104.01114,1.157115
BTM024,104.051121,1.128264
BTM025,103.974996,1.050804
